2020.10.28,福建,432,1,410
2020.10.29,福建,436,1,410
2020.10.30,福建,436,1,410
2020.10.31,福建,437,1,411
2020.11.01,福建,437,1,411
2020.11.02,福建,441,1,412
2020.11.03,福建,443,1,413
2020.11.04,福建,444,1,414
2020.11.05,福建,446,1,415
2020.11.06,福建,455,1,417
2020.11.07,福建,456,1,418
2020.11.08,福建,456,1,419
2020.11.09,福建,459,1,419
2020.11.10,福建,459,1,420
2020.11.11,福建,460,1,420
2020.11.12,福建,460,1,420
2020.11.13,福建,461,1,423
2020.11.14,福建,461,1,426
2020.11.15,福建,461,1,426
2020.11.16,福建,461,1,430
2020.11.17,福建,461,1,431
2020.11.18,福建,463,1,431
2020.11.19,福建,469,1,433
2020.11.20,福建,469,1,434
2020.11.21,福建,473,1,434
2020.11.22,福建,474,1,434
2020.11.23,福建,478,1,434
2020.11.24,福建,479,1,437
2020.11.25,福建,480,1,437
2020.11.26,福建,481,1,438
2020.11.27,福建,483,1,440
2020.11.28,福建,487,1,442
2020.11.29,福建,487,1,443
2020.11.30,福建,489,1,443
2020.12.01,福建,490,1,447
2020.12.02,福建,490,1,450
2020.12.03,福建,492,1,450
2020.12.04,福建,493,1,450
2020.12.05,福建,499,1,452
2020.12.06,福建,500,1,453
2020.12.07,福建,500,1,453
2020.12.08,福建,500,1,454
2020.12.09,福建,501,1,455
2020.12.10,福建,501,1,458
2020.12.11,福建,502,1,458
2020.12.12,福建,502,1,460
2020.12.13,福建,502,1,463
2020.12.14,福建,502,1,469
2020.12.15,福建,503,1,471
2020.12.16,福建,503,1,473
2020.12.17,福建,503,1,475
2020.12.18,福建,504,1,477
2020.12.19,福建,505,1,478
2020.12.20,福建,507,1,480
2020.12.21,福建,507,1,482
2020.12.22,福建,507,1,484
2020.12.23,福建,507,1,485
2020.12.24,福建,507,1,486
2020.12.25,福建,508,1,486
2020.12.26,福建,508,1,486
2020.12.27,福建,508,1,486
2020.12.28,福建,509,1,486
2020.12.29,福建,511,1,486
2020.12.30,福建,512,1,487
2020.12.31,福建,513,1,488
2021.01.01,福建,514,1,488
2021.01.02,福建,516,1,488
2021.01.03,福建,517,1,489
2021.01.04,福建,518,1,490
2021.01.05,福建,518,1,493
2021.01.06,福建,518,1,494
2021.01.07,福建,519,1,495
2021.01.08,福建,520,1,495
2021.01.09,福建,526,1,497
2021.01.10,福建,527,1,497
2021.01.11,福建,528,1,498
2021.01.12,福建,529,1,499
2021.01.13,福建,529,1,500
2021.01.14,福建,529,1,503
2021.01.15,福建,529,1,505
